0.85,0.22,6%,0,2183
1.05,0.25,5%,0,2188
1.19,0.38,11%,0,2186
0.94,0.27,6%,0,2186
0.87,0.25,6%,0,2190
0.64,0.26,7%,0,2191
1.05,0.31,12%,0,2188
1.16,0.46,10%,0,2192
0.74,0.29,8%,0,2190
0.79,0.25,8%,0,2192
