0.09,0.10,2%,0,1868
0.12,0.14,2%,0,1860
0.08,0.16,2%,0,1871
0.10,0.13,2%,0,1865
0.13,0.10,2%,0,1865
0.08,0.15,2%,0,1865
0.11,0.14,2%,0,1867
0.09,0.14,2%,0,1867
0.11,0.14,2%,0,1861
0.12,0.08,2%,0,1863
