0.31,2.66,53%,0,1466
0.39,2.76,52%,0,1460
0.53,3.12,54%,0,1459
0.58,2.98,54%,0,1457
0.41,3.02,55%,0,1457
0.54,3.11,55%,0,1454
0.38,2.85,54%,0,1457
0.25,2.76,55%,0,1459
0.40,2.65,54%,0,1455
0.63,2.46,49%,0,1456
