0.10,0.10,5%,0,1894
0.10,0.09,3%,0,1899
0.10,0.19,8%,0,1891
0.13,0.21,8%,0,1890
0.12,0.18,8%,0,1900
0.10,0.10,5%,0,1896
0.12,0.08,5%,0,1901
0.10,0.09,5%,0,1890
0.10,0.09,5%,0,1884
0.09,0.10,5%,0,1901
