0.09,0.06,6%,0,1830
0.08,0.08,6%,0,1831
0.11,0.05,7%,0,1826
0.10,0.06,7%,0,1824
0.11,0.04,6%,0,1827
0.10,0.06,7%,0,1833
0.11,0.04,7%,0,1821
0.10,0.05,6%,0,1825
0.10,0.05,7%,0,1823
0.09,0.06,7%,0,1814
0.10,0.06,7%,0,1825
0.09,0.07,7%,0,1828
0.10,0.05,7%,0,1820
0.10,0.06,7%,0,1825
0.10,0.05,6%,0,1826
0.11,0.06,6%,0,1820
0.10,0.06,7%,0,1822
0.08,0.07,7%,0,1832
0.08,0.08,7%,0,1836
0.09,0.06,7%,0,1829
