0.08,0.08,3%,0,1826
0.09,0.07,3%,0,1823
0.09,0.06,3%,0,1824
0.09,0.06,3%,0,1825
0.12,0.08,4%,0,1824
0.07,0.10,4%,0,1829
0.10,0.06,3%,0,1828
0.10,0.07,3%,0,1820
0.10,0.06,3%,0,1838
0.09,0.06,3%,0,1826
