2.46,0.33,16%,0,2138
2.04,0.13,12%,0,2125
1.91,0.25,14%,0,2123
2.07,0.31,14%,0,2117
2.37,0.42,17%,0,2132
2.64,0.34,18%,0,2123
2.29,0.22,14%,0,2165
2.61,0.21,17%,0,2126
1.98,0.13,12%,0,2125
1.99,0.13,13%,0,2140
