0.10,0.05,4%,0,1822
0.09,0.06,4%,0,1834
0.09,0.07,4%,0,1827
0.10,0.05,4%,0,1821
0.10,0.07,4%,0,1830
0.10,0.06,4%,0,1824
0.09,0.07,4%,0,1818
0.10,0.06,4%,0,1832
0.10,0.08,5%,0,1824
0.11,0.04,3%,0,1817
