1.01,0.04,5%,0,2145
0.97,0.07,5%,0,2147
0.89,0.13,4%,0,2139
0.92,0.12,4%,0,2150
0.89,0.13,5%,0,2143
0.96,0.09,5%,0,2147
0.90,0.08,4%,0,2153
0.84,0.20,4%,0,2149
0.93,0.10,4%,0,2143
0.94,0.08,5%,0,2153
