0.04,0.03,0%,0,1827
0.04,0.02,0%,0,1838
0.05,0.02,0%,0,1819
0.02,0.06,0%,0,1833
0.04,0.03,0%,0,1824
0.03,0.04,0%,0,1825
0.03,0.04,0%,0,1820
0.04,0.03,0%,0,1829
0.05,0.02,0%,0,1834
0.03,0.04,0%,0,1823
