0.04,0.03,1%,0,1804
0.03,0.04,1%,0,1800
0.02,0.05,1%,0,1815
0.04,0.02,1%,0,1804
0.04,0.03,1%,0,1809
0.04,0.06,1%,0,1799
0.03,0.04,1%,0,1802
0.02,0.04,1%,0,1799
0.02,0.04,1%,0,1806
0.04,0.04,1%,0,1811
