1.98,0.11,13%,0,2130
1.91,0.14,13%,0,2129
1.91,0.10,12%,0,2129
1.96,0.14,11%,0,2126
1.97,0.13,13%,0,2123
1.99,0.12,13%,0,2127
1.96,0.12,13%,0,2138
1.96,0.15,13%,0,2137
1.88,0.17,13%,0,2136
1.90,0.18,13%,0,2126
