0.04,0.02,2%,0,1805
0.05,0.02,2%,0,1803
0.04,0.03,1%,0,1809
0.03,0.04,2%,0,1805
0.04,0.03,2%,0,1807
0.04,0.03,2%,0,1808
0.03,0.04,2%,0,1809
0.04,0.03,2%,0,1801
0.04,0.04,2%,0,1802
0.04,0.04,2%,0,1794
