0.69,0.26,6%,0,2208
0.92,0.28,8%,0,2213
0.98,0.28,5%,0,2222
0.69,0.13,6%,0,2218
0.97,0.22,8%,0,2221
0.88,0.26,7%,2,2226
1.26,0.26,10%,0,2220
0.86,0.22,7%,0,2289
1.35,0.32,12%,0,2216
0.71,0.15,6%,0,2217
