0.90,16.47,93%,0,72690
0.71,20.90,99%,0,72456
0.58,18.48,99%,0,72792
0.58,17.67,99%,0,72215
0.72,20.26,99%,0,72822
0.44,14.16,97%,0,71681
0.62,15.44,99%,0,72726
0.52,16.00,99%,0,72953
0.49,15.02,99%,0,72509
0.55,15.08,99%,0,72393
