2.41,15.62,89%,0,38119
1.04,19.96,94%,0,33933
0.82,23.21,99%,0,35435
1.02,18.70,96%,0,34214
1.23,18.33,98%,0,34730
0.89,24.95,99%,0,35062
0.76,21.16,99%,0,33735
0.63,20.41,99%,0,35426
1.22,29.37,98%,0,34787
1.00,25.01,99%,0,35735
