0.36,0.64,2%,0,2901
0.44,0.58,2%,0,2786
0.26,0.76,2%,0,2870
0.57,0.47,2%,0,2878
0.39,0.66,2%,0,2865
0.32,0.70,2%,0,2870
0.30,0.77,2%,0,2842
0.28,0.72,2%,0,2871
0.32,0.74,2%,0,2882
0.58,0.46,2%,0,2869
