0.03,0.04,2%,0,1823
0.03,0.02,1%,0,1826
0.03,0.03,1%,0,1826
0.04,0.02,1%,0,1824
0.03,0.03,1%,0,1833
0.05,0.03,2%,0,1823
0.04,0.03,1%,0,1823
0.04,0.03,2%,0,1834
0.03,0.03,1%,0,1831
0.04,0.02,1%,0,1824
