0.04,0.02,1%,0,1794
0.04,0.02,1%,0,1798
0.03,0.03,0%,0,1799
0.04,0.03,0%,0,1805
0.04,0.02,1%,0,1803
0.02,0.04,0%,0,1801
0.04,0.02,0%,0,1816
0.03,0.03,0%,0,1809
0.03,0.03,0%,0,1795
0.04,0.02,1%,0,1801
