0.04,0.03,4%,0,1801
0.02,0.05,4%,0,1808
0.04,0.03,5%,0,1802
0.03,0.04,4%,0,1803
0.02,0.05,4%,0,1800
0.01,0.05,4%,0,1808
0.03,0.03,4%,0,1795
0.02,0.04,4%,0,1809
0.04,0.02,4%,0,1800
0.05,0.03,5%,0,1810
