0.36,0.62,2%,0,2894
0.30,0.65,1%,0,2721
0.39,0.58,1%,0,2643
0.38,0.58,1%,0,2819
0.34,0.65,2%,0,2873
0.38,0.54,2%,0,2857
0.42,0.62,2%,0,2870
0.41,0.58,2%,0,2880
0.30,0.60,2%,0,2889
0.24,0.69,2%,0,2864
