0.03,0.02,3%,0,1797
0.01,0.05,4%,0,1810
0.02,0.04,4%,0,1805
0.02,0.04,4%,0,1806
0.04,0.02,4%,0,1799
0.05,0.01,4%,0,1802
0.05,0.01,4%,0,1810
0.05,0.01,4%,0,1809
0.04,0.02,4%,0,1811
0.04,0.02,3%,0,1810
